trade_id,source,venue,symbol,timeframe,timestamp_entry,timestamp_exit,direction,setup_type,primary_setup,tier,grade,entry_price,sl_price,tp_price,sl_distance_usd,rr_target,position_size_btc,position_size_usd,nano_qty,max_risk_usd,atr,atr_avg50,atr_ok_long,ema_fast,ema_slow,wpr_fast,wpr_slow,vol_ratio,chand_long,chand_short,hi50,lo50,sig_rsi,sig_dist_ema200,sig_dist_ema50,sig_body_ratio,d_rsi,w_rsi,daily_trend,weekly_trend,ema_gap_daily,ema_gap_weekly,tp_near_res,entry_gate_passed,entry_block_reason,exit_price,exit_reason,bars_held,pnl_usd,pnl_pct,r_multiple,fees_usd,pnl_net_usd,venue_adapter,atr_scale_applied,notes
ttr-20190911220000-00375,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-11T22:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.6339007150994617,,,,,65.94841874958576,-1.0870612513386808,0.0185096462130859,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=65.94841874958576; atr_rank=0.59; dist_ema200=-1.0870612513386808
ttr-20190916160000-00376,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-16T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.528931971749122,,,,,19.295090243594828,-1.2677393360984035,-1.2510847240500322,,,,bull,bull,,,,,,,time,,,0.00361500853609,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=19.295090243594828; atr_rank=0.44; dist_ema200=-1.2677393360984035
ttr-20190919000000-00377,backtest_tiered_raw_all_tf,binance,BTCUSDT,1d,2019-09-19T00:00:00Z,,long,T3c_D_bull_engulf_long,,3,,0,,,,,,,,,,,,,,,,1.3880700154216947,,,,,38.90367474806287,17.366560581667713,-0.5750606611681633,,,55.32760981254248,bull,bull,,0.5923203750630084,,,,,sl_hit,,,-0.0409999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=38.90367474806287; atr_rank=0.02; dist_ema200=17.366560581667713
ttr-20190922040000-00378,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-22T04:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.8413378855492647,,,,,36.24082721814523,-2.3973056482125474,-1.3948092759107282,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=36.24082721814523; atr_rank=0.55; dist_ema200=-2.3973056482125474
ttr-20190923140000-00379,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-23T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,4.742049216489354,,,,,31.037550332427955,-1.811404412120342,-0.7414808511901562,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.037550332427955; atr_rank=0.43; dist_ema200=-1.811404412120342
ttr-20190924150000-00380,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-24T15:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,3.227374790556598,,,,,22.073852408108024,-4.8343712070695375,-2.898557390613016,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=22.073852408108024; atr_rank=0.86; dist_ema200=-4.8343712070695375
ttr-20190926160000-00381,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-26T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,4.288838130120755,,,,,22.344892346904587,-15.36687526319301,-7.240355310144851,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=22.344892346904587; atr_rank=0.82; dist_ema200=-15.36687526319301
ttr-20190927220000-00382,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-27T22:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.2066076864849875,,,,,58.97519145929216,-9.662093400289193,-0.369822696894484,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=58.97519145929216; atr_rank=0.52; dist_ema200=-9.662093400289193
ttr-20190929150000-00383,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-29T15:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.4580241556413551,,,,,8.59663765351111,-8.804134608909612,-1.9218562424303,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=8.59663765351111; atr_rank=0.11; dist_ema200=-8.804134608909612
ttr-20190930000000-00384,backtest_tiered_raw_all_tf,binance,BTCUSDT,1d,2019-09-30T00:00:00Z,,long,T3c_D_bull_engulf_long,,3,,0,,,,,,,,,,,,,,,,1.4947602185693636,,,,,17.111169968451776,-5.165640472054828,-15.073280226816236,,,35.86728854382585,bull,bull,,0.27363445053942914,,,,,sl_hit,,,-0.041,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=17.111169968451776; atr_rank=0.61; dist_ema200=-5.165640472054828
ttr-20190930160000-00385,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-09-30T16:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.1245426535917162,,,,,65.7104843612006,-3.654894562024782,2.5352365022156262,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=65.7104843612006; atr_rank=0.85; dist_ema200=-3.654894562024782
ttr-20191002030000-00386,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-02T03:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.8583223398469201,,,,,39.71422611597836,-2.96308887786832,-0.0573573288252056,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.71422611597836; atr_rank=0.66; dist_ema200=-2.96308887786832
ttr-20191003000000-00387,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-03T00:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.4814126490975856,,,,,58.714751903606256,-1.5419760364697224,0.8421301192920868,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=58.714751903606256; atr_rank=0.07; dist_ema200=-1.5419760364697224
ttr-20191004010000-00388,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-04T01:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.228730996366839,,,,,39.81577502592563,-3.320108364395588,-1.1996832959247428,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.81577502592563; atr_rank=0.43; dist_ema200=-3.320108364395588
ttr-20191005130000-00389,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-05T13:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.7305739826125084,,,,,29.5869356388088,-2.89058726950183,-0.856775089683893,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=29.5869356388088; atr_rank=0.03; dist_ema200=-2.89058726950183
ttr-20191007130000-00390,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-07T13:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,2.270774383509247,,,,,80.56873036952713,-0.4273483709226536,2.1394984831003194,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=80.56873036952713; atr_rank=0.86; dist_ema200=-0.4273483709226536
ttr-20191009160000-00391,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-09T16:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,1.6669887894552091,,,,,81.74125651110866,-4.465981373924093,4.491999634700054,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999998,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=81.74125651110866; atr_rank=0.39; dist_ema200=-4.465981373924093
ttr-20191010130000-00392,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-10T13:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,0.9829727811530808,,,,,38.66966039854051,2.652251816704047,1.026700401444267,,,,bull,bull,,,,,,,tp_hit,,,0.0239999999999998,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=38.66966039854051; atr_rank=0.39; dist_ema200=2.652251816704047
ttr-20191011040000-00393,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-11T04:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,2.6105784174087305,,,,,62.00933146411988,-6.227511282220986,0.9340752723144352,,,,bull,bull,,,,,,,tp_hit,,,0.029,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=62.00933146411988; atr_rank=0.55; dist_ema200=-6.227511282220986
ttr-20191011040000-00394,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-11T04:00:00Z,,short,T1d_H4_sweep_hi_short_strict,,1,,0,,,,,,,,,,,,,,,,2.6105784174087305,,,,,62.00933146411988,-6.227511282220986,0.9340752723144352,,51.96577277140055,34.54865754425094,bear,bull,-0.04962291020326425,0.30309044037124233,,,,,time,,,0.0368065951412129,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=62.00933146411988; atr_rank=0.55; dist_ema200=-6.227511282220986
ttr-20191017110000-00395,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-17T11:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.189173698949312,,,,,63.36609853608675,-1.884839895958007,-0.1838291664665841,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=63.36609853608675; atr_rank=0.44; dist_ema200=-1.884839895958007
ttr-20191018080000-00396,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-18T08:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.375929316197232,,,,,23.790463398253905,-3.769203985296048,-2.1384945051768742,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=23.790463398253905; atr_rank=0.79; dist_ema200=-3.769203985296048
ttr-20191019130000-00397,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-19T13:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,2.28124707366879,,,,,62.38535645472053,-1.391709793350009,0.4254918130537634,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=62.38535645472053; atr_rank=0.67; dist_ema200=-1.391709793350009
ttr-20191020200000-00398,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-20T20:00:00Z,,short,T4b_H4_sstar_short,,4,,0,,,,,,,,,,,,,,,,1.2401145154295548,,,,,77.99682504522467,-4.21903598417949,1.5917617280397824,,,,bull,bull,,,,,,,tp_hit,,,0.0289999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=77.99682504522467; atr_rank=0.38; dist_ema200=-4.21903598417949
ttr-20191021120000-00399,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-21T12:00:00Z,,short,T1d_H4_sweep_hi_short_strict,,1,,0,,,,,,,,,,,,,,,,1.5942496283674283,,,,,73.47424136759473,-4.43219222923227,0.9691633731493264,,50.20903204769891,44.61815256017701,bear,bull,-0.05099945825217695,0.4889617483700704,,,,,tp_hit,,,0.069,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=73.47424136759473; atr_rank=0.58; dist_ema200=-4.43219222923227
ttr-20191021120000-00400,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-21T12:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,1.5942496283674283,,,,,73.47424136759473,-4.43219222923227,0.9691633731493264,,,,bull,bull,,,,,,,tp_hit,,,0.029,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=73.47424136759473; atr_rank=0.58; dist_ema200=-4.43219222923227
ttr-20191023050000-00401,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-23T05:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.0419729884214048,,,,,10.452961672474032,-2.093064062595177,-2.123820449282193,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=10.452961672474032; atr_rank=0.67; dist_ema200=-2.093064062595177
ttr-20191025110000-00402,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-25T11:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,3.311247580176583,,,,,74.28792370150792,-3.5769162027900654,0.4284110374227826,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=74.28792370150792; atr_rank=0.49; dist_ema200=-3.5769162027900654
ttr-20191030110000-00403,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-10-30T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.4299273151186522,,,,,25.649677189112268,2.613131383807066,-2.1880393700703102,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=25.649677189112268; atr_rank=0.14; dist_ema200=2.613131383807066
ttr-20191030120000-00404,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-10-30T12:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,0.814793603502123,,,,,36.30528111275,5.36126525277613,2.5664345624645755,,,,bull,bull,,,,,,,sl_hit,,,-0.016,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=36.30528111275; atr_rank=0.71; dist_ema200=5.36126525277613
ttr-20191103120000-00405,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-03T12:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.299339657062413,,,,,27.765017953611803,0.8317576618830771,-0.9085933433352394,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=27.765017953611803; atr_rank=0.29; dist_ema200=0.8317576618830771
ttr-20191107120000-00406,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-07T12:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.632864300816221,,,,,8.968867530297487,-0.3023939366503851,-1.2252184710907734,,,,bull,bull,,,,,,,sl_hit,,,-0.0110000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=8.968867530297487; atr_rank=0.49; dist_ema200=-0.3023939366503851
ttr-20191107200000-00407,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-11-07T20:00:00Z,,long,T4a_H4_hammer_long,,4,,0,,,,,,,,,,,,,,,,0.8333070407897344,,,,,34.667279668978665,3.879948835385053,0.104258072600378,,,,bull,bull,,,,,,,sl_hit,,,-0.0160000000000001,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=34.667279668978665; atr_rank=0.15; dist_ema200=3.879948835385053
ttr-20191110170000-00408,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-10T17:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.653297483816736,,,,,76.63064336935678,-0.0834527901809448,1.7979085868134737,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=76.63064336935678; atr_rank=0.85; dist_ema200=-0.0834527901809448
ttr-20191115030000-00409,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-15T03:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.1898670457624214,,,,,25.291797472429774,-3.236736170590144,-1.479086520151432,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=25.291797472429774; atr_rank=0.21; dist_ema200=-3.236736170590144
ttr-20191117080000-00410,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-17T08:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,5.714958049979496,,,,,60.57153247068106,-1.7209988786891246,0.4566570464296755,,,,bull,bull,,,,,,,sl_hit,,,-0.0129999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=60.57153247068106; atr_rank=0.43; dist_ema200=-1.7209988786891246
ttr-20191117090000-00411,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-17T09:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,2.302544176020291,,,,,59.53770999642547,-1.897738782426556,0.2467806581537202,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=59.53770999642547; atr_rank=0.57; dist_ema200=-1.897738782426556
ttr-20191121120000-00412,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-21T12:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.6087930745798524,,,,,22.678266901754483,-5.675979926302322,-2.4684065963270148,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=22.678266901754483; atr_rank=0.64; dist_ema200=-5.675979926302322
ttr-20191122140000-00413,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-22T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.8215129109168497,,,,,17.743410328787775,-13.93849483519372,-8.394193258475108,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=17.743410328787775; atr_rank=1.0; dist_ema200=-13.93849483519372
ttr-20191124160000-00414,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-24T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,3.0292444975309105,,,,,31.78969471813917,-10.002031900177904,-3.3381339045994363,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.78969471813917; atr_rank=0.8; dist_ema200=-10.002031900177904
ttr-20191127130000-00415,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-27T13:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,0.8640617877421364,,,,,57.29031688066908,-2.5236489158474784,2.0814827286861903,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=57.29031688066908; atr_rank=0.51; dist_ema200=-2.5236489158474784
ttr-20191127200000-00416,backtest_tiered_raw_all_tf,binance,BTCUSDT,4h,2019-11-27T20:00:00Z,,short,T3a_H4_sweep_hi_short_loose,,3,,0,,,,,,,,,,,,,,,,0.6584593757016163,,,,,60.97140060615946,-8.406113093346205,0.9315523059176763,,,,bull,bull,,,,,,,sl_hit,,,-0.0159999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=60.97140060615946; atr_rank=0.73; dist_ema200=-8.406113093346205
ttr-20191128230000-00417,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-28T23:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,1.1994781964160337,,,,,41.92700782835602,-0.5386014225697991,0.2161818961573015,,,,bull,bull,,,,,,,tp_hit,,,0.0239999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=41.92700782835602; atr_rank=0.25; dist_ema200=-0.5386014225697991
ttr-20191130160000-00418,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-11-30T16:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.3126387709617682,,,,,32.25419969920206,0.9181155789311436,-0.2723238226049772,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=32.25419969920206; atr_rank=0.24; dist_ema200=0.9181155789311436
ttr-20191201090000-00419,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-01T09:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,0.997943650176252,,,,,27.1195026479392,-2.62432370877633,-2.592940879518073,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=27.1195026479392; atr_rank=0.53; dist_ema200=-2.62432370877633
ttr-20191202060000-00420,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-02T06:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.3649500479123198,,,,,39.65166651931765,-2.9588214468353145,-2.178732849828181,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=39.65166651931765; atr_rank=0.25; dist_ema200=-2.9588214468353145
ttr-20191204010000-00421,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-04T01:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.2432675804001763,,,,,34.58336836794754,-3.449155652749253,-2.1453475838977023,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=34.58336836794754; atr_rank=0.34; dist_ema200=-3.449155652749253
ttr-20191209080000-00422,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-09T08:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.262614818828172,,,,,37.93541825578444,0.4018553724836339,-0.312949611993168,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.93541825578444; atr_rank=0.22; dist_ema200=0.4018553724836339
ttr-20191210180000-00423,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-10T18:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.132904292851222,,,,,26.413515189088717,-2.4811003340109017,-2.023459907832157,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=26.413515189088717; atr_rank=0.71; dist_ema200=-2.4811003340109017
ttr-20191212010000-00424,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-12T01:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.7322375505121173,,,,,37.481001114601135,-2.773609956623798,-1.4102968616860736,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=37.481001114601135; atr_rank=0.76; dist_ema200=-2.773609956623798
ttr-20191213170000-00425,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-13T17:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.293240271185957,,,,,66.88805970149215,-0.4597980451665784,0.6815703934617496,,,,bull,bull,,,,,,,tp_hit,,,0.019,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=66.88805970149215; atr_rank=0.08; dist_ema200=-0.4597980451665784
ttr-20191214110000-00426,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-14T11:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.845426351888876,,,,,31.65665665665668,-1.5146409298348926,-0.6129815316699333,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=31.65665665665668; atr_rank=0.16; dist_ema200=-1.5146409298348926
ttr-20191215000000-00427,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-15T00:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.1770078913276671,,,,,23.36817997118688,-3.092781770156893,-1.7509457090243967,,,,bull,bull,,,,,,,tp_hit,,,0.0189999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=23.36817997118688; atr_rank=0.74; dist_ema200=-3.092781770156893
ttr-20191216040000-00428,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-16T04:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,1.903298703295159,,,,,35.849609947797646,-2.170339868965551,-0.7206144381865951,,,,bull,bull,,,,,,,sl_hit,,,-0.0109999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=35.849609947797646; atr_rank=0.38; dist_ema200=-2.170339868965551
ttr-20191217140000-00429,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-17T14:00:00Z,,long,T4c_H1_sweep_lo_long,,4,,0,,,,,,,,,,,,,,,,2.672151593560096,,,,,24.4220637253146,-5.5326148459747175,-3.1917740522560702,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=24.4220637253146; atr_rank=0.85; dist_ema200=-5.5326148459747175
ttr-20191218170000-00430,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-18T17:00:00Z,,short,T4d_H1_fail_brk_short,,4,,0,,,,,,,,,,,,,,,,1.0007250256709546,,,,,65.32173789829795,-2.513339028111097,1.142286231046866,,,,bull,bull,,,,,,,sl_hit,,,-0.011,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=65.32173789829795; atr_rank=1.0; dist_ema200=-2.513339028111097
ttr-20191221080000-00431,backtest_tiered_raw_all_tf,binance,BTCUSDT,1h,2019-12-21T08:00:00Z,,long,T3b_H1_fail_brkdn_long,,3,,0,,,,,,,,,,,,,,,,0.6623129158690596,,,,,33.83062182496316,0.7336136680897856,0.234670234217472,,,,bull,bull,,,,,,,tp_hit,,,0.0239999999999999,,,,binance,1.0,backfilled from tiered_trades.csv; signal-TF rsi=33.83062182496316; atr_rank=0.01; dist_ema200=0.7336136680897856
